AL032024,              CHRIS,      4,
20241007, 0600,  , HU, 22.1N,  92.9W,  90,  972,   60,   70,   70,   70,   30,   30,   40,   40,   10,   20,   20,   10,   10
20241007, 1200,  , HU, 21.8N,  92.2W, 120,  943,   70,   70,   70,   70,   30,   40,   40,   40,   20,   25,   25,   20,   10
20241007, 1800,  , HU, 21.7N,  91.3W, 150,  908,   70,   70,   70,   70,   30,   35,   35,   40,   20,   25,   25,   20,    5
20241007, 2000, I, HU, 21.8N,  90.9W, 155,  895,   70,   70,   70,   70,   30,   35,   35,   40,   20,   25,   25,   20,    5
20241008, 0000,  , HU, 21.8N,  90.4W, 145,  902,   70,   70,   70,   70,   30,   35,   35,   40,   20,   25,   25,   20,    5
20241008, 0600,  , HU, 21.9N,  89.5W, 125,  925,   90,   80,   80,   90,   45,   40,   40,   45,   25,   25,   25,   25,   10
20241008, 1200,  , HU, 22.5N,  88.8W, 125,  929,   90,   80,   80,  100,   45,   45,   45,   45,   25,   25,   25,   25,   10
20241008, 1800,  , HU, 22.5N,  88.0W, 140,  916,   80,   80,   80,  120,   45,   45,   45,   45,   25,   25,   25,   25,    5
20241008, 2205, R, HU, 22.8N,  87.2W, 145,  902,   80,   80,   80,  120,   45,   45,   45,   45,   25,   25,   25,   25,    5
20241009, 0000,  , HU, 23.0N,  86.9W, 140,  908,   80,   80,   80,  120,   45,   45,   45,   45,   25,   25,   25,   25,    5
20241009, 0205, R, HU, 23.3N,  86.6W, 135,  916,   80,   80,   80,  120,   45,   45,   45,   45,   25,   25,   25,   25,    5
20241009, 0600,  , HU, 23.8N,  85.9W, 140,  909,  100,  100,  100,  120,   45,   50,   50,   50,   25,   25,   25,   25,    5
20241009, 0825, R, HU, 24.3N,  85.4W, 140,  907,  100,  100,  100,  120,   45,   50,   50,   50,   25,   25,   25,   25,    5
20241009, 1200,  , HU, 25.0N,  84.8W, 135,  919,  140,  130,  110,  170,   50,   50,   50,   70,   30,   30,   30,   25,   10
20241009, 1800,  , HU, 26.3N,  84.0W, 115,  945,  180,  170,  110,  220,   60,   60,   70,   90,   30,   30,   30,   30,   15
20241010, 0000,  , HU, 27.3N,  82.7W, 105,  956,  180,  170,  110,  220,   60,   60,   70,   90,   30,   30,   30,   30,   20
20241010, 0030, L, HU, 27.4N,  82.6W, 100,  958,  180,  170,  110,  220,   60,   60,   70,   90,   30,   30,   30,   30,   20
20241010, 0600,  , HU, 28.1N,  81.3W,  70,  975,  220,  170,  110,  180,   60,   60,   70,   90,   30,   30,    0,    0,   30
